datetime;open;high;low;close
2022-05-04;1868.035034;1889.74500;1861.17004;1880.92285
2022-05-03;1863.050049;1878.18506;1850.32996;1867.78503
2022-05-02;1896.094971;1900.10498;1854.74500;1862.76758
2022-04-29;1894.43005;1919.97498;1892.24658;1896.39587
2022-04-28;1886.14001;1897.31995;1872.19495;1894.34229
2022-04-27;1905.45496;1907.25208;1881.39001;1886.11536
2022-04-26;1897.95496;1911.5;1895.38000;1905.55762
2022-04-25;1931.094971;1934.70862;1891.050049;1897.69250
2022-04-22;1951.49500;1955.92505;1926.51501;1929.72998
2022-04-21;1957.83997;1958;1936.78503;1951.49500
2022-04-20;1950.34497;1958.56995;1939.15503;1957.40503
2022-04-19;1979.19495;1982.30505;1943.79504;1949.83997
2022-04-18;1972.84497;1998.59998;1971.045044;1978.49670
2022-04-15;1974.28003;1975.69189;1973.052490;1974.53589
2022-04-14;1977.77954;1980.81006;1960.89502;1973.51953
2022-04-13;1967.21497;1981.82495;1962.58997;1977.72278
2022-04-12;1953.99500;1978.62549;1949.47998;1966.58997
2022-04-11;1947.14502;1969.40503;1940.045044;1953.43237
2022-04-08;1931.92493;1948.45532;1927.375;1945.84998
2022-04-07;1925.32495;1938.074951;1920.27002;1932.17407
2022-04-06;1923.69006;1933.64502;1915.24500;1925.48083
2022-04-05;1933.375;1944.72998;1917.73999;1923.75745
2022-04-04;1924.94495;1937.050049;1915.54504;1932.43909
2022-04-01;1937.50500;1939.98755;1917.55505;1924.30005
2022-03-31;1932.79504;1949.91504;1918.97998;1937.22998
2022-03-30;1920.069946;1938.53003;1915.73999;1933.059448
2022-03-29;1922.95496;1929.40503;1890.030029;1919.18506
2022-03-28;1958.75;1959.35962;1916.82996;1923.20251
2022-03-25;1957.48999;1964.48999;1943.54504;1957.40002
2022-03-24;1944.88000;1966.19495;1937.17505;1957.47998
2022-03-23;1922.35498;1948.54504;1915.32446;1943.38086
2022-03-22;1935.86499;1938.58997;1910.89001;1921.44165
2022-03-21;1922.24500;1940.69495;1918.010010;1935.95239
2022-03-18;1942.90002;1945.50500;1917.93005;1921.087036
2022-03-17;1927.56006;1950.099976;1923.39502;1942.64001
2022-03-16;1918.095093;1929.87000;1895.22363;1927.92920
2022-03-15;1951.015503;1954.95496;1906.72998;1917.84265
2022-03-14;1985.49500;1990.32996;1949.87476;1951.11499
2022-03-11;1996.14502;1999.22290;1958.79504;1985.28845
2022-03-10;1991.94495;2009.57495;1970.65686;1995.85864
2022-03-09;2052.74512;2059.24512;1976.29504;1991.48999
2022-03-08;1998.29504;2070.29492;1981.00012207;2052.40991
2022-03-07;1977.094971;2002.90002;1960.76001;1998.10999
2022-03-04;1935.64502;1970.80005;1929.77502;1968.45349
2022-03-03;1926.49500;1941.47498;1921.73499;1935.20996
2022-03-02;1943.69495;1948.17505;1913.82251;1926.11084
2022-03-01;1908.19495;1950.45496;1900.93005;1943.21899
2022-02-28;1920.86377;1929.35864;1890.58997;1907.90283
2022-02-25;1903.54504;1921.54370;1883.10498;1887.56079
2022-02-24;1907.99500;1974.47998;1879.045044;1903.14404
2022-02-23;1898.44495;1911;1889.22998;1907.54944
2022-02-22;1905.88953;1914.44495;1891.15503;1898.13440
2022-02-21;1900.39502;1908.37805;1887.18994;1905.63477
2022-02-18;1897.94495;1902.83618;1886.15503;1897.86804
2022-02-17;1868.84497;1901.56995;1867.17505;1897.26965
2022-02-16;1853.39502;1873.15503;1849.93994;1868.36743
2022-02-15;1870.94495;1879.89001;1844.26501;1853.060059
2022-02-14;1861.54504;1874.40503;1850.45496;1870.29480
2022-02-11;1827.25;1865.625;1820.79004;1859.95911
2022-02-10;1832.94495;1842.35498;1821.46497;1826.57007
2022-02-09;1826.045044;1836.34998;1824.5;1832.42554
2022-02-08;1820.59497;1829.089966;1815.064941;1825.48486
2022-02-07;1806.98999;1824.055054;1806.94495;1820.31006
2022-02-04;1804.79504;1815.43506;1790.94495;1807.49402
2022-02-03;1807.19495;1809.22498;1788.39001;1804.40466
2022-02-02;1800.94495;1811.53003;1794.11499;1806.49756
2022-02-01;1796.71997;1809.16003;1795.13000;1800.65186
2022-01-31;1791.19495;1800.22998;1785.030029;1796.46863
2022-01-28;1796.94495;1799.81995;1779.88000;1791.033569
2022-01-27;1818.44495;1822.50500;1790.97998;1796.51001
2022-01-26;1847.99500;1850.44202;1814.89502;1818.11707
2022-01-25;1843.34497;1853.98499;1834.64001;1847.56006
2022-01-24;1834.49500;1844.53003;1829.094971;1843.060059
2022-01-21;1838.64502;1843.53003;1828.040039;1833.23865
2022-01-20;1840.29504;1848.35999;1835.66504;1838.35999
2022-01-19;1813.69495;1843.72339;1809.97498;1839.95996
2022-01-18;1819.77002;1823.010010;1805.53003;1813.53674
2022-01-17;1817.89502;1823.72498;1812.66504;1818.98999
2022-01-14;1822.54504;1829.66003;1814.13000;1817.21899
2022-01-13;1825.94495;1828.38000;1811.82996;1822.087646
2022-01-12;1822.49500;1828.33496;1814.20496;1825.31946
2022-01-11;1801.69495;1823.35498;1800.094971;1822.010010
2022-01-10;1795.40503;1802.57495;1790.42505;1801.40540
2022-01-07;1789.54504;1799.19995;1782.63000;1795.63208
2022-01-06;1809.94495;1811.88831;1786.030029;1788.67578
2022-01-05;1814.89502;1829.82495;1807.97498;1809.53418
2022-01-04;1801.34497;1816.82996;1798.43994;1814.56006
2022-01-03;1830.13501;1832.060059;1797.93005;1800.84875
2021-12-31;1815.44495;1830.57996;1814.14673;1828.39026
2021-12-30;1803.99500;1817.44495;1795.78003;1815.010864
2021-12-29;1805.59497;1808.16003;1788.94495;1803.66003
2021-12-28;1811.84497;1820.69995;1804.375;1805.36572
2021-12-27;1808.19495;1813.73999;1802.89001;1810.90002
2021-12-24;1808.19495;1812.70496;1801.60999;1808.11499
2021-12-23;1803.69495;1811.015015;1798.88000;1807.91003
2021-12-22;1788.94495;1805.13000;1785.40503;1803.39539
2021-12-21;1789.74500;1800.84998;1784.57996;1788.36035
2021-12-20;1799.39502;1804.32495;1787.97803;1789.31799
2021-12-17;1799.54504;1814.625;1795.66504;1797.68201
2021-12-16;1777.39502;1799.53003;1775.43005;1799.027222
2021-12-15;1770.49500;1781.037720;1753.83960;1777.060059
2021-12-14;1787.19495;1789.74500;1766.30505;1770.17578
2021-12-13;1782.94495;1791.78003;1781.51001;1786.94324
2021-12-10;1774.94495;1789.47498;1769.43005;1782.51001
2021-12-09;1782.49500;1788.050049;1772.79504;1774.45996
2021-12-08;1784.39502;1793.59998;1779.45496;1782.060059
2021-12-07;1778.079956;1788.020020;1771.93005;1784.041992
2021-12-06;1784.78503;1787.86914;1775.90503;1778.10779
2021-12-03;1768.84497;1786.43994;1765.63000;1783.73608
2021-12-02;1783.050049;1783.57996;1761.67505;1768.63525
2021-12-01;1774.15002;1794.79504;1771.96497;1782.66003
2021-11-30;1785.34497;1809.38000;1769.43005;1773.78455
2021-11-29;1790.045044;1799.79504;1781.22998;1785.010010
2021-11-26;1788.69995;1815.78003;1780.78503;1791.81055
2021-11-25;1789.49500;1795.65002;1785.85437;1788.44995
2021-11-24;1790.34497;1797.010010;1778.43994;1788.5
2021-11-23;1805.64502;1812.5;1781.63000;1789.73315
2021-11-22;1846.74500;1849.48999;1801.95496;1805.040039
2021-11-19;1858.89502;1865.75500;1842.97998;1844.59998
2021-11-18;1866.96997;1871.29004;1854.93994;1858.45996
2021-11-17;1850.34497;1868.31995;1849.37585;1866.95996
2021-11-16;1862.94495;1877.40002;1849.16003;1849.91003
2021-11-15;1868.14502;1870.56995;1855.72998;1862.45911
2021-11-12;1861.99500;1868.68506;1844.78003;1864.044067
2021-11-11;1849.68994;1866.35498;1842.66003;1861.52441
2021-11-10;1831.89502;1868.69995;1821.59998;1849.56860
2021-11-09;1824.74500;1833.084961;1817.69995;1831.48328
2021-11-08;1818.44495;1826.93005;1812.079956;1824.26001
2021-11-05;1792.14490;1818.60876;1785.17102;1816.72998
2021-11-04;1769.98059;1799.25500;1769.13379;1791.70496
2021-11-03;1787.71484;1788.42285;1758.45496;1769.51624
2021-11-02;1793.61499;1796.90503;1785.78003;1787.28113
2021-11-01;1783.24500;1796.19995;1778.89001;1793.045044
2021-10-29;1799.030029;1801.49487;1771.70496;1782.80823
2021-10-28;1796.78015;1810.49500;1792.34497;1798.62256
2021-10-27;1793.040039;1799.375;1782.82996;1796.6875
2021-10-26;1807.89502;1808.50220;1781.97998;1792.63281
2021-10-25;1794;1810.18005;1791.94995;1807.47168
2021-10-22;1782.88501;1814.21997;1782.46252;1792.48206
2021-10-21;1782.099976;1789.61499;1776.074951;1782.76257
2021-10-20;1769.27551;1788.68005;1766.5;1781.82996
2021-10-19;1764.98987;1785.52502;1762.47888;1768.87000
2021-10-18;1767.74500;1772.29504;1759.68005;1764.59875
2021-10-15;1795.81006;1796.88501;1764.48499;1767.25635
2021-10-14;1792.75;1800.91003;1786.21997;1795.56006
2021-10-13;1760.050049;1796.30505;1757.89001;1792.64661
2021-10-12;1754.12000;1769.78003;1750.47498;1759.92993
2021-10-11;1757.34497;1761.36499;1749.68005;1753.85583
2021-10-08;1755.88501;1781.59998;1753.025024;1756.66748
2021-10-07;1762.73999;1767.44995;1751.38000;1755.29260
2021-10-06;1760.44507;1765.77502;1745.44995;1762.47510
2021-10-05;1769.75;1771.030029;1748.56494;1759.96252
2021-10-04;1762.14502;1771.055054;1747.22998;1769.50500
2021-10-01;1756.90503;1764.39502;1749.36499;1760.36023
2021-09-30;1726.40002;1764.52502;1721.66504;1756.66064
2021-09-29;1733.97498;1746.11499;1721.074951;1726.10754
2021-09-28;1750.45496;1754.80005;1727.17505;1733.68225
2021-09-27;1751.24500;1761.28503;1744.18994;1749.85498
2021-09-24;1742.82495;1758.079956;1739.59998;1749.86304
2021-09-23;1768.40002;1776.60498;1737.84497;1742.57251
2021-09-22;1774.51453;1787.50500;1764.84497;1767.91345
2021-09-21;1764.18506;1782.069946;1757.60999;1774.24622
2021-09-20;1754.29504;1767.31006;1742.24500;1763.87549
2021-09-17;1753.67004;1768.22498;1747.074951;1754.15649
2021-09-16;1794.34497;1796.71497;1745.040039;1753.39331
2021-09-15;1804.52539;1807.30005;1790.27502;1792.58997
2021-09-14;1793.77002;1808.99500;1781.89001;1804.26550
2021-09-13;1788.54504;1798.65503;1783.73499;1793.48914
2021-09-10;1794.61011;1804.15002;1786.53455;1787.33826
2021-09-09;1789.18506;1801.18994;1783.83496;1794.69495
2021-09-08;1794.41003;1802.60498;1781.97998;1788.92505
2021-09-07;1823.27002;1827.38501;1792.32996;1794.13330
2021-09-06;1828.66003;1830.60095;1820.57996;1823.10278
2021-09-03;1809.98499;1834.55005;1808.53345;1826.18994
2021-09-02;1813.91504;1817.52502;1804.47998;1809.40051
2021-09-01;1813.57495;1820.21497;1808.17505;1813.65503
2021-08-31;1810.26453;1819.43005;1801.47498;1813.42810
2021-08-30;1817.54504;1823.37952;1807.27502;1810.16528
2021-08-27;1792.59998;1819.38245;1787.66003;1816.66895
2021-08-26;1791.094971;1798.61499;1779.47998;1792.15503
2021-08-25;1802.86499;1803.57471;1782.45496;1790.68005
2021-08-24;1805.61499;1810.030029;1799.72998;1802.60547
2021-08-23;1780.54504;1806.91504;1776.025024;1805.19751
2021-08-20;1780.44043;1788.84998;1777.96497;1780.86682
2021-08-19;1788.045044;1792.56494;1774.20496;1780.17896
2021-08-18;1786.21497;1794.31494;1777.30505;1787.58997
2021-08-17;1787.50549;1795.77002;1780.27502;1785.95557
2021-08-16;1778.44495;1789.50500;1770.375;1787.23828
2021-08-13;1752.72498;1780.52502;1751.26501;1779.15149
2021-08-12;1751.65503;1758.62000;1741.29004;1752.4375
2021-08-11;1729.0050049;1754.63000;1723.54004;1751.56274
2021-08-10;1729.73999;1738.49500;1717.16504;1728.71045
2021-08-09;1763.34497;1764.64819;1684.77002;1729.45752
2021-08-06;1804.28003;1804.92981;1758.32996;1762.68994
2021-08-05;1811.68506;1815.44995;1797.73999;1804.013062
2021-08-04;1810.60498;1832.10498;1806.53503;1811.40503
2021-08-03;1813.63501;1815.18005;1806.72998;1809.93994
2021-08-02;1814.34497;1819.93506;1805.12000;1813.38501
2021-07-30;1828.20996;1831.625;1809.47998;1813.58154
2021-07-29;1807.15002;1833.047363;1806.28503;1827.95496
2021-07-28;1799;1809.90002;1792.59998;1806.88086
2021-07-27;1797.52502;1805.59998;1792.82996;1798.73206
2021-07-26;1802.64502;1811.96997;1795.67505;1797.26501
2021-07-23;1806.94995;1810.56006;1790.45496;1801.33997
2021-07-22;1803.57947;1808.34497;1792.10999;1806.68994
2021-07-21;1810.31555;1814.020020;1794.17505;1803.31445
2021-07-20;1812.60999;1825.27002;1805.064941;1810.030396
2021-07-19;1811.64502;1817.56335;1794.66003;1812.34253
2021-07-16;1829.44995;1832.19775;1808.65002;1810.89001
2021-07-15;1827.35010;1833.99500;1820.074951;1829.18665
2021-07-14;1807.72009;1830.32495;1804.20996;1827.061646
2021-07-13;1806.16504;1817.50500;1798.54004;1807.43506
2021-07-12;1807.94495;1811.035034;1791.20996;1805.87744
2021-07-09;1802.89001;1812.70996;1796.094971;1807.97998
2021-07-08;1803.66504;1818.69995;1794.27502;1802.55505
2021-07-07;1796.95996;1810.13000;1793.63501;1803.40503
2021-07-06;1791.88049;1815.33997;1789.90503;1796.68726
2021-07-05;1787.69495;1795.69495;1784.086670;1791.61206
2021-07-02;1776.83496;1795.40002;1773.72998;1786.79016
2021-07-01;1770.060059;1783.074951;1765.47498;1776.59998
2021-06-30;1761.34998;1774.71997;1752.78003;1769.80249
2021-06-29;1778.43994;1779.24500;1750.10999;1761.089966
2021-06-28;1781.24500;1785.90002;1770.68506;1778.17505
2021-06-25;1775.46057;1790.59998;1773.26501;1780.33997
2021-06-24;1779.010010;1788.55505;1772.67004;1775.18274
2021-06-23;1778.80457;1795.18005;1773.125;1778.73047
2021-06-22;1783.22998;1790.41504;1771.98999;1778.51245
2021-06-21;1764.44495;1786.75;1764.44495;1782.94824
2021-06-18;1772.72998;1797.24500;1761.035034;1763.33997
2021-06-17;1812.18005;1825.58496;1766.875;1773.31494
2021-06-16;1858.96497;1862.42505;1804.19495;1811.95251
2021-06-15;1866.25500;1869.66504;1851.27502;1858.69495
2021-06-14;1874.58997;1878.21265;1844.57495;1865.99500
2021-06-11;1898.41504;1903.30005;1874.074951;1876.64001
2021-06-10;1888.57007;1900.092041;1869.84497;1898.13745
2021-06-09;1893.48999;1899.39502;1886.57996;1888.29834
2021-06-08;1898.99500;1903.95496;1883.38000;1892.81995
2021-06-07;1888.48999;1900.40503;1880.88000;1898.99622
2021-06-04;1871.31995;1896.60498;1856.094971;1889.96997
2021-06-03;1908.094971;1909.88501;1865.10999;1870.56995
2021-06-02;1900.045044;1909.33521;1894.045044;1907.94397
2021-06-01;1907.52551;1916.84497;1892.28003;1900.18994
2021-05-31;1903.69495;1911.12952;1901.56006;1906.35999
2021-05-28;1897.045044;1905.89502;1881.84497;1902.64001
2021-05-27;1896.49500;1903.87000;1888.22498;1896.079956
2021-05-26;1899.49500;1913.15002;1890.33997;1896.43994
2021-05-25;1880.69495;1900.62659;1872.72998;1899.26404
2021-05-24;1882.34497;1887.43506;1875.18994;1881.069946
2021-05-21;1876.83997;1889.84998;1870.010010;1880.30005
2021-05-20;1869.74500;1884.12000;1863.53003;1876.68994
2021-05-19;1869.59497;1890.14502;1851.93506;1869.56995
2021-05-18;1866.59497;1875.40002;1862.94495;1868.21997
2021-05-17;1843.84497;1868.80005;1841.24500;1866.13245
2021-05-14;1826.49500;1845.54504;1819.78503;1842.18994
2021-05-13;1815.89502;1828.81006;1808.77502;1826.56995
2021-05-12;1837.39502;1843.68994;1813;1815.43994
2021-05-11;1834.58496;1842.32495;1817.68005;1836.93994
2021-05-10;1833.24500;1845.53003;1830.089966;1835.43994
2021-05-07;1815.47998;1843.45496;1812.90320;1830.47705
2021-05-06;1787.094971;1818.21497;1781.66504;1815.17834
2021-05-05;1778.91003;1788.34863;1769.95496;1786.44397
2021-05-04;1792.29004;1799.375;1770.84497;1778.48315
2021-05-03;1768.49500;1798.22498;1765.91003;1792.36145
2021-04-30;1772.89502;1773.97998;1763.72998;1768.58997
2021-04-29;1780.90002;1790.42505;1756.19495;1771.24329
2021-04-28;1776.79504;1782.84998;1762.56494;1781.32373
2021-04-27;1780.42004;1785.90002;1773.51501;1776.68994
2021-04-26;1776.34497;1783.69104;1768.70496;1780.18994
2021-04-23;1784.32996;1796.060059;1770.054565;1777.18005
2021-04-22;1794.15002;1798.28503;1776.82996;1783.93994
2021-04-21;1778.64490;1797.97998;1775.95496;1793.46167
2021-04-20;1770.30005;1780.76501;1763.18005;1777.25330
2021-04-19;1779.5;1790.53503;1765.97998;1769.31006
2021-04-16;1763.84497;1784.074951;1759.78503;1776.30640
2021-04-15;1737.099976;1769.91003;1734.10498;1763.20837
2021-04-14;1744.30005;1749.57996;1732.13000;1736.0035400
2021-04-13;1732.59497;1749.23499;1723.26501;1743.82983
2021-04-12;1743.79504;1745.35999;1727.18005;1732.51367
2021-04-09;1756.54004;1757.46997;1731.089966;1743.099976
2021-04-08;1737.84497;1759.125;1732.98999;1755.93994
2021-04-07;1742.96497;1744.56604;1730.13000;1737.28003
2021-04-06;1728.49500;1745.67505;1726.82263;1743.56995
2021-04-05;1728.74500;1733.75;1721.21997;1728.43994
2021-04-02;1730.47498;1732.54504;1728.67249;1728.83997
2021-04-01;1708.090088;1730.79822;1705.41956;1730.18201
2021-03-31;1685.59497;1715.27502;1677.92505;1707.0074463
2021-03-30;1712.54504;1714.74451;1678.84998;1684.79614
2021-03-29;1732.14502;1733.34497;1705.57996;1711.99463
2021-03-26;1727.29504;1737.0050049;1721.22998;1731.96643
2021-03-25;1735.64502;1745.95496;1721.84497;1726.81995
2021-03-24;1727.79504;1738.56030;1723.85498;1734.18994
2021-03-23;1739.045044;1742.84998;1724.41504;1727.11035
2021-03-22;1745.74500;1747.17810;1727.39502;1738.68994
2021-03-19;1735.89502;1746.88000;1728.040039;1744.74023
2021-03-18;1745.094971;1755.58997;1719.045044;1736.40930
2021-03-17;1730.60999;1751.81494;1724.13501;1744.43994
2021-03-16;1730.56995;1741.40002;1725.79504;1730.93994
2021-03-15;1727.74500;1734.98999;1721.30750;1731.83618
2021-03-12;1721.59497;1728.42004;1698.85498;1726.40686
2021-03-11;1726.54504;1739.98999;1719.38196;1721.41003
2021-03-10;1715.94495;1726.75500;1707.98999;1726.047974
2021-03-09;1682.54504;1720.82996;1679.80005;1715.35999
2021-03-08;1702.79504;1714.44995;1676.70496;1681.24390
2021-03-05;1698.59497;1707.75500;1687.12158;1700.85999
2021-03-04;1711.84497;1723.34497;1690.63501;1697.18994
2021-03-03;1738.59497;1740.85498;1701.93994;1710.94995
2021-03-02;1724.099976;1738.89185;1707.18005;1738.087769
2021-03-01;1733.39502;1760.015015;1719.52002;1723.83887
2021-02-26;1770.49500;1776.10498;1717.25500;1733.48999
2021-02-25;1804.79504;1806.055054;1765.44495;1769.87915
2021-02-24;1805.34497;1813.98999;1783.29504;1804.35999
2021-02-23;1809.094971;1816.26709;1795.78174;1805.060059
2021-02-22;1782.24500;1812.75500;1780.46216;1808.66003
2021-02-19;1776.19495;1791.70496;1760.13000;1782.31006
2021-02-18;1776.69495;1789.875;1767.97998;1775.48975
2021-02-17;1794.64502;1795.44995;1769.26501;1776.26001
2021-02-16;1819.34497;1826.75;1789.18994;1794.31006
2021-02-15;1825.34497;1827.58752;1815.71497;1818.51294
2021-02-12;1825.89502;1830.79504;1810.32996;1823.45996
2021-02-11;1842.64502;1847.94995;1820.63000;1825.35999
2021-02-10;1837.54504;1855.70496;1833.91406;1842.21606
2021-02-09;1830.59497;1849.15002;1828.63000;1837.060059
2021-02-08;1815.44495;1839.14502;1807.47998;1830.16003
2021-02-05;1792.49500;1815.32495;1791.80005;1811.61560
2021-02-04;1834.34497;1835.13000;1785.14502;1792.26001
2021-02-03;1837.49500;1845.28503;1829.49500;1833.76074
2021-02-02;1860.84497;1864.26001;1829.46497;1837.35022
2021-02-01;1863.045044;1871.84497;1849.040039;1860.16003
2021-01-29;1840.89502;1876.030029;1839.56494;1846.089966
2021-01-28;1844.34497;1864.25500;1833.81494;1840.35999
2021-01-27;1850.64502;1853.57996;1831.29004;1843.98999
2021-01-26;1855.54504;1861.85999;1848.36499;1850.31006
2021-01-25;1855.75;1868.44995;1847.29504;1854.99146
2021-01-22;1870.094971;1871.17004;1837.089966;1852.55005
2021-01-21;1871.069946;1875.45496;1858.16003;1869.91003
2021-01-20;1840.045044;1872.030029;1832.46497;1870.90625
2021-01-19;1838.094971;1845.97998;1833.064941;1839.33691
2021-01-18;1828.93994;1840.94995;1810.46497;1836.89001
2021-01-15;1846.79504;1856.85498;1823.20996;1826.58997
2021-01-14;1843.94495;1857.59497;1833.20996;1846.36938
2021-01-13;1856.19495;1863.25500;1843.34497;1843.41003
2021-01-12;1845.34497;1864.079956;1837.41003;1855.62915
2021-01-11;1849.34497;1857.045044;1817.13928;1844.66125
2021-01-08;1912.89502;1917.85498;1828.74500;1848.26001
2021-01-07;1919.39502;1927.97498;1906.86499;1912.49902
2021-01-06;1950.29504;1959.60498;1901.11499;1918.81006
2021-01-05;1942.64502;1953.16504;1934.079956;1949.34998
2021-01-04;1906.045044;1944.64502;1905.35632;1942.27527
2021-01-01;1897.69495;1899.12012;1897.39441;1898.099976
2020-12-31;1893.54504;1901.26050;1884.77002;1896.48755
2020-12-30;1878.34497;1894.064575;1875.66003;1893.36816
2020-12-29;1872.24500;1886.90503;1870.98999;1877.99182
2020-12-28;1885.92554;1900.53125;1869.20996;1871.18994
2020-12-25;1877.074951;1877.074951;1875.82495;1875.82495
2020-12-24;1872.74500;1882.54504;1869.51501;1876.56494
2020-12-23;1859.99500;1878.59497;1858.58997;1872.075928
2020-12-22;1876.64502;1884.61499;1858.72998;1859.56006
2020-12-21;1883.19934;1906.93005;1856.69495;1876.20996
2020-12-18;1885.79504;1889.875;1876.97498;1880.66003
2020-12-17;1864.25500;1896.25500;1861.82996;1885.86926
2020-12-16;1853.94495;1866.19995;1844.75;1864.14563
2020-12-15;1827.79504;1855.75500;1825.29004;1853.45996
2020-12-14;1839.29504;1839.85608;1819.91504;1827.16992
2020-12-11;1835.55005;1847.88660;1824.23499;1839.027222
2020-12-10;1839.59497;1850.40002;1828.47998;1835.31006
2020-12-09;1871.19495;1871.37341;1825.70837;1839.10999
2020-12-08;1863.54504;1875.78503;1859.83496;1871.35999
2020-12-07;1837.99500;1868.75500;1822.99500;1863.68994
2020-12-04;1841.045044;1848.25806;1829.29504;1837.60999
2020-12-03;1831.34497;1844.44995;1823.60498;1840.35999
2020-12-02;1815.19495;1832.65002;1806.99500;1831.010010
2020-12-01;1777.40002;1817.55005;1775.51501;1814.86853
2020-11-30;1789.050049;1789.98730;1764.69495;1777.019043
2020-11-27;1811.094971;1813.81494;1773.92505;1788.12878
2020-11-26;1805.74500;1818.78003;1805.31494;1810.56995
2020-11-25;1807.69495;1817.97998;1801.32996;1805.29834
2020-11-24;1836.64502;1839.26294;1800.68506;1807.51001
2020-11-23;1869.84497;1876.72498;1830.85498;1835.84998
2020-11-20;1867.59497;1879.98499;1860.65503;1870.48584
2020-11-19;1871.44495;1874.33911;1852.48499;1867.36780
2020-11-18;1878.59998;1884.92200;1863.94495;1871.41003
2020-11-17;1889.14502;1893.90002;1877.69495;1878.60315
2020-11-16;1888.74500;1899.35498;1864.74500;1888.51770
2020-11-13;1876.44495;1897.15503;1873.76001;1888.039795
2020-11-12;1865.29504;1883.875;1862.46497;1875.75659
2020-11-11;1877.34497;1884.92505;1856.045044;1864.70996
2020-11-10;1862.14502;1890.60498;1860.29504;1876.5
2020-11-09;1954.64502;1965.91504;1850.35669;1861.85999
2020-11-06;1949.24500;1960.76501;1935.39502;1951.51001
2020-11-05;1903.64502;1952.95496;1902.42505;1948.56006
2020-11-04;1908.59497;1916.68005;1883.15002;1903.20996
2020-11-03;1895.79504;1910.70996;1886.81006;1908.35999
2020-11-02;1878.59497;1896.11890;1873.21497;1895.095459
2020-10-30;1868.24500;1889.85498;1864.63501;1877.94995
2020-10-29;1876.94495;1885.42004;1859.67004;1867.13464
2020-10-28;1908.045044;1911.025024;1869.59497;1877.061890
2020-10-27;1902.19495;1911.34497;1897.47498;1906.82996
2020-10-26;1902.34497;1908.55005;1890.89502;1901.69385
2020-10-23;1904.24500;1914.29504;1894.54004;1900.79456
2020-10-22;1924.34497;1926.0031738;1894.79504;1904.041992
2020-10-21;1908.64502;1931.40710;1907.94385;1924.49414
2020-10-20;1904.24500;1914.19995;1894.74500;1906.38525
2020-10-19;1899.94495;1918.59497;1897.087769;1904.26965
2020-10-16;1907.94995;1914.055054;1897.59497;1898.96997
2020-10-15;1900.31006;1909.21558;1889.46497;1907.82397
2020-10-14;1891.89502;1913.030029;1882.43994;1900.88696
2020-10-13;1922.41504;1925.72693;1886.59497;1890.81799
2020-10-12;1930.5;1933.45496;1918.18994;1921.94958
2020-10-09;1894.19495;1930.82996;1893.32495;1929.43005
2020-10-08;1887.39502;1900.72534;1881.86499;1893.090942
2020-10-07;1878.84497;1898.30505;1873.045044;1887.22327
2020-10-06;1913.28003;1921.10498;1874.57410;1877.12622
2020-10-05;1902.24500;1918.74500;1886.81494;1912.89795
2020-10-02;1905.64502;1917.28003;1889.57410;1898.69995
2020-10-01;1885.80005;1912.086792;1884.48499;1905.049072
2020-09-30;1897.81006;1902.39001;1881.31006;1885.43994
2020-09-29;1881.39502;1899.24316;1875.55505;1897.68994
2020-09-28;1859;1883.38586;1849.19495;1880.85107
2020-09-25;1868.61011;1875.28003;1852.59497;1860.050049
2020-09-24;1863.42004;1877.29504;1848.44727;1868.036011
2020-09-23;1900.20007;1905.55762;1855.76526;1863.54993
2020-09-22;1912.79504;1919.99438;1894.93372;1899.28137
2020-09-21;1949.54504;1955.75317;1883.21265;1912.56995
2020-09-18;1943.87000;1960.20325;1941.79004;1949.69275
2020-09-17;1959.99500;1963.47998;1932.99500;1942.59998
2020-09-16;1956.18506;1973.625;1949.88550;1959.31824
2020-09-15;1957.31006;1972.35498;1948.64026;1955.52014
2020-09-14;1941.045044;1962.51685;1937.45691;1956.36914
2020-09-11;1955.19995;1957.95422;1937.42346;1941.5
2020-09-10;1946.060059;1966.49756;1941.42444;1954.069946
2020-09-09;1932.25500;1950.95093;1920.20410;1946.65564
2020-09-08;1929.14001;1940.80005;1906.56995;1931.26001
2020-09-07;1930.34998;1941.44995;1924.43005;1929.18005
2020-09-04;1931.51001;1942.25;1916.64001;1932.84998
2020-09-03;1943;1951.15002;1921.94995;1930.84998
2020-09-02;1969.70996;1974.41003;1932.75;1942.97998
2020-09-01;1967.57996;1992.26001;1963.21997;1970.48999
2020-08-31;1965.39001;1976.53003;1954.55005;1970.15002
2020-08-28;1929.43994;1973.81006;1923.70996;1964.89001
2020-08-27;1953.34998;1976.31995;1909.95996;1929.19995
2020-08-26;1928.66003;1955.15002;1902.81006;1954.030029
2020-08-25;1932.66003;1937.55005;1914.31006;1928.18994
2020-08-24;1938.63000;1962.040039;1924.28003;1933.089966
2020-08-21;1946.95996;1956.37000;1911.76001;1940.16003
2020-08-20;1929.28003;1955.98999;1925.46997;1943.59998
2020-08-19;2001.21997;2006.51001;1924.63000;1929.81995
2020-08-18;1985.46997;2015.22998;1977.56006;2001.19995
2020-08-17;1946.21997;1990.91003;1929.73999;1986.19995
2020-08-14;1953.97998;1962.62000;1932.45996;1944.29004
2020-08-13;1920.87000;1966.82996;1913.42004;1954
2020-08-12;1911.26001;1949.26001;1863.92004;1918.069946
2020-08-11;2027.10999;2031.58997;1901.56995;1911.64001
